frame,FB,LR,height,spread,cy_speed,cx,cy,cz
875,-0.012150411081158607,-6.6340598015024455e-09,0.0,1.2470043122406496,0.28159607788243446,-6.6340598015024455e-09,-0.012150411081158607,0.0
876,-0.009336215206574405,-2.8508044258579446e-09,0.0,1.2465208292849046,0.28126299338689653,-2.8508044258579446e-09,-0.009336215206574405,0.0
877,-0.006525151213420677,4.886554050287373e-09,0.0,1.246031353285366,0.28100027786812365,4.886554050287373e-09,-0.006525151213420677,0.0
878,-0.0037162096492119323,3.3680380706613278e-09,0.0,1.2455357185846383,0.2808624409593369,3.3680380706613278e-09,-0.0037162096492119323,0.0
879,-0.0009079023942339393,-1.4401674852670965e-09,0.0,1.2450336705087655,0.28087778419974563,-1.4401674852670965e-09,-0.0009079023942339393,0.0
880,0.0019013460347829803,-4.214813220659863e-10,0.0,1.2445249110775907,0.28104000564776466,-4.214813220659863e-10,0.0019013460347829803,0.0
881,0.004712897718721354,-3.1902427366503616e-09,0.0,1.244009172569887,0.28131918896070335,-3.1902427366503616e-09,0.004712897718721354,0.0
882,0.007527729813997047,-6.891931997321521e-09,0.0,1.2434862566799287,0.2816634762425149,-6.891931997321521e-09,0.007527729813997047,0.0
883,0.010346167243571652,-1.1513427711218327e-09,0.0,1.242956065923058,0.28200238524711124,-1.1513427711218327e-09,0.010346167243571652,0.0
884,0.013167777518939272,5.785488615961398e-09,0.0,1.2424186492321818,0.28226815490989127,5.785488615961398e-09,0.013167777518939272,0.0
885,0.015991530341769478,-6.670645702477884e-10,0.0,1.2418741812885714,0.28482461081122956,-6.670645702477884e-10,0.015991530341769478,0.0
886,0.018864269735163863,-6.8737945890795515e-09,0.0,1.2413133467710546,0.3023029079022299,-6.8737945890795515e-09,0.018864269735163863,0.0
887,0.022037588499814076,-1.5583735413216004e-09,0.0,1.240685259138448,0.33178726822487015,-1.5583735413216004e-09,0.022037588499814076,0.0
888,0.025500015099661266,-9.280474444484099e-10,0.0,1.2399898440748067,0.34786429623909626,-9.280474444484099e-10,0.025500015099661266,0.0
889,0.028994874424596,-4.775422002278873e-10,0.0,1.239277650446481,0.34922153240837944,-4.775422002278873e-10,0.028994874424596,0.0
890,0.032484445747828855,4.651879881301113e-09,0.0,1.2385562854794214,0.3487024077521661,4.651879881301113e-09,0.032484445747828855,0.0
891,0.03596892257963932,3.536994919173253e-09,0.0,1.2378257302037188,0.3482432339910954,3.536994919173253e-09,0.03596892257963932,0.0
892,0.03944931042765076,-1.4991046182188938e-09,0.0,1.2370857991553776,0.34791594341793963,-1.4991046182188938e-09,0.03944931042765076,0.0
893,0.042927241447998116,5.453932028220976e-10,0.0,1.2363361617442277,0.34776562286256557,5.453932028220976e-10,0.042927241447998116,0.0
894,0.046404622884902075,1.190989556976163e-09,0.0,1.2355763906422759,0.3478037904017364,1.190989556976163e-09,0.046404622884902075,0.0
895,0.049883317256032844,-1.2465144749729262e-09,0.0,1.2348060646451997,0.3480025723380159,-1.2465144749729262e-09,0.049883317256032844,0.0
896,0.05336467433166239,-3.578357971045776e-09,0.0,1.2340248474205264,0.3482976597038945,-3.578357971045776e-09,0.05336467433166239,0.0
897,0.056849270450110734,-2.7348733278032e-09,0.0,1.2332325564289093,0.3486087382903666,-2.7348733278032e-09,0.056849270450110734,0.0
898,0.060336849097469725,-1.8458467254678368e-09,0.0,1.2324292149908191,0.34885227761748683,-1.8458467254678368e-09,0.060336849097469725,0.0
899,0.06382631600246047,-4.073377746216522e-11,0.0,1.2316150279966422,0.3489556445095521,-4.073377746216522e-11,0.06382631600246047,0.0
900,0.06731596198766077,2.958543493525312e-09,0.0,1.2307903569793799,0.3488714663213502,2.958543493525312e-09,0.06731596198766077,0.0
901,0.07080374532888747,-4.567168310209979e-10,0.0,1.229955671581364,0.34858671625303816,-4.567168310209979e-10,0.07080374532888747,0.0
902,0.07428769631272153,1.1893335205570565e-09,0.0,1.2291114534272203,0.34812477151908855,1.1893335205570565e-09,0.07428769631272153,0.0
903,0.07776624075926925,3.7024564802923265e-09,0.0,1.2282581041736513,0.3475387837759414,3.7024564802923265e-09,0.07776624075926925,0.0
904,0.08123847198824036,3.742988363697464e-09,0.0,1.2273958820498703,0.3469016336292152,3.742988363697464e-09,0.08123847198824036,0.0
905,0.08470427343185355,2.8760350212486685e-09,0.0,1.2265248430365083,0.3462961404435874,2.8760350212486685e-09,0.08470427343185355,0.0
906,0.0881643947971121,1.4285227722954374e-09,0.0,1.2256448245907017,0.34580310591872526,1.4285227722954374e-09,0.0881643947971121,0.0
907,0.09162033555022805,5.37094801966731e-09,0.0,1.2247554840952337,0.34547761568636814,5.37094801966731e-09,0.09162033555022805,0.0
908,0.09507394711083947,3.0408985884911033e-09,0.0,1.2238563403488139,0.3453391451411353,3.0408985884911033e-09,0.09507394711083947,0.0
909,0.09852711845305076,2.8347600933287254e-09,0.0,1.2229468905316423,0.3453730343248154,2.8347600933287254e-09,0.09852711845305076,0.0
910,0.10198140779733578,6.5433312379514774e-09,0.0,1.222026710449641,0.34552503292037823,6.5433312379514774e-09,0.10198140779733578,0.0
911,0.10543761911145832,1.1160267709975358e-09,0.0,1.2210955366850855,0.3457174257937956,1.1160267709975358e-09,0.10543761911145832,0.0
912,0.10889575631321169,-6.93101853688205e-10,0.0,1.2201533267077984,0.34586756014333836,-6.93101853688205e-10,0.10889575631321169,0.0
913,0.11235497031432509,-2.4172017998314033e-09,0.0,1.2192002780230593,0.3458985438830567,-2.4172017998314033e-09,0.11235497031432509,0.0
914,0.11581372719087282,1.193020904288744e-09,0.0,1.2182367883321787,0.3457561469544651,1.193020904288744e-09,0.11581372719087282,0.0
915,0.1192700932534144,1.1854114911891145e-08,0.0,1.2172633792063237,0.34541493464403383,1.1854114911891145e-08,0.1192700932534144,0.0
916,0.1227220258837535,5.403335417986099e-09,0.0,1.216280630384856,0.3448870586975239,5.403335417986099e-09,0.1227220258837535,0.0
917,0.12616783442736487,-5.571147460026182e-09,0.0,1.215289052509005,0.3442178360136744,-5.571147460026182e-09,0.12616783442736487,0.0
918,0.129606382604027,2.4967512501916644e-09,0.0,1.214289002811109,0.3434741759641424,2.4967512501916644e-09,0.129606382604027,0.0
919,0.13303731794664772,8.513533766851822e-09,0.0,1.213280627490878,0.34244888797146933,8.513533766851822e-09,0.13303731794664772,0.0
920,0.13645536036345637,7.027774473478132e-10,0.0,1.212265590869917,0.338595239062503,7.027774473478132e-10,0.13645536036345637,0.0
921,0.13980922272789778,-3.1327709593131914e-09,0.0,1.2112598605459952,0.33198058723923757,-3.1327709593131914e-09,0.13980922272789778,0.0
922,0.14309497210824113,-2.465089632419648e-09,0.0,1.2102652463369656,0.32785781694209815,-2.465089632419648e-09,0.14309497210824113,0.0
923,0.14636637906673974,-7.449798833381038e-10,0.0,1.2092654011026434,0.32712406590477416,-7.449798833381038e-10,0.14636637906673974,0.0
924,0.1496374534263366,2.633274348573522e-09,0.0,1.2082559795169474,0.3271438361051371,2.633274348573522e-09,0.1496374534263366,0.0
925,0.15290925578884249,-2.7920589174001975e-09,0.0,1.2072366214754844,0.327227794535781,-2.7920589174001975e-09,0.15290925578884249,0.0
926,0.15618200931705223,-2.387441966344994e-09,0.0,1.2062072338292378,0.32729322941353056,-2.387441966344994e-09,0.15618200931705223,0.0
927,0.1594551203771131,-2.5872651243652456e-09,0.0,1.2051679678690452,0.32726802305185626,-2.5872651243652456e-09,0.1594551203771131,0.0
928,0.16272736977808935,-7.491462034048268e-09,0.0,1.2041191851797817,0.3270929954381274,-7.491462034048268e-09,0.16272736977808935,0.0
929,0.16599698028587564,-1.5092049832077237e-09,0.0,1.2030614486854756,0.3267344425437524,-1.5092049832077237e-09,0.16599698028587564,0.0
930,0.1692620586289644,3.349030497368233e-10,0.0,1.2019953801044707,0.32619428608772344,3.349030497368233e-10,0.1692620586289644,0.0
931,0.1725208660076301,-1.7326704238040946e-09,0.0,1.2009215652728091,0.3255039462510212,-1.7326704238040946e-09,0.1725208660076301,0.0
932,0.17577213755398483,9.242914489338006e-10,0.0,1.1998404563667753,0.32472366855157836,9.242914489338006e-10,0.17577213755398483,0.0
933,0.17901533937866168,3.030046769048056e-10,0.0,1.1987522766435608,0.3239274626614219,3.030046769048056e-10,0.17901533937866168,0.0
934,0.18225068680721326,1.2060259735324763e-09,0.0,1.1976569979050178,0.32319556676565636,1.2060259735324763e-09,0.18225068680721326,0.0
935,0.1854792507139748,1.8387927291918515e-10,0.0,1.1965543035058144,0.32259255834447553,1.8387927291918515e-10,0.1854792507139748,0.0
936,0.18870253797410277,-5.626915849932246e-09,0.0,1.1954437009337548,0.32215483331533706,-5.626915849932246e-09,0.18870253797410277,0.0
937,0.19192234738028155,-2.677926075334014e-09,0.0,1.194324583071427,0.3218937770458466,-2.677926075334014e-09,0.19192234738028155,0.0
938,0.1951404135150197,-1.513163816468932e-09,0.0,1.1931963474051253,0.321777926146348,-1.513163816468932e-09,0.1951404135150197,0.0
939,0.1983579059032085,-5.904301270120982e-09,0.0,1.1920585558260326,0.3217467152296996,-5.904301270120982e-09,0.1983579059032085,0.0
940,0.2015753478196137,-8.514377952684171e-09,0.0,1.190911006615952,0.32172627058501824,-8.514377952684171e-09,0.2015753478196137,0.0
941,0.20479243131490887,-1.9893766911582844e-09,0.0,1.189753783976619,0.3216382403712109,-1.9893766911582844e-09,0.20479243131490887,0.0
942,0.20800811262703792,4.899723404783174e-09,0.0,1.1885872410580305,0.32141752325004214,4.899723404783174e-09,0.20800811262703792,0.0
943,0.21122078177990972,7.900116671955004e-10,0.0,1.1874119558651783,0.3210221790327636,7.900116671955004e-10,0.21122078177990972,0.0
944,0.2144285562076932,-7.797836321099538e-09,0.0,1.1862286213289661,0.32044417172242406,-7.797836321099538e-09,0.2144285562076932,0.0
945,0.2176296652143582,-9.432073927451157e-09,0.0,1.1850379144864966,0.3197075562866955,-9.432073927451157e-09,0.2176296652143582,0.0
946,0.2208227073334271,-2.434752899294068e-09,0.0,1.1838403951548409,0.31886224186735007,-2.434752899294068e-09,0.2208227073334271,0.0
947,0.2240069100517052,-3.6520495239056316e-09,0.0,1.182636403087126,0.3179783656406518,-3.6520495239056316e-09,0.2240069100517052,0.0
948,0.22718227464624013,-2.0578087844835835e-09,0.0,1.1814259856269191,0.31713575900532975,-2.0578087844835835e-09,0.22718227464624013,0.0
949,0.2303496252318118,4.480455007005446e-09,0.0,1.1802088760669127,0.31640388954655013,4.480455007005446e-09,0.2303496252318118,0.0
950,0.23351035243717114,7.500305793106676e-09,0.0,1.1789845832495252,0.3158276529547935,7.500305793106676e-09,0.23351035243717114,0.0
951,0.23666617829090766,3.095850326095828e-09,0.0,1.177752460793411,0.3154234323121577,3.095850326095828e-09,0.23666617829090766,0.0
952,0.2398188210834143,-4.886199611586761e-09,0.0,1.176511836326824,0.3151752902745872,-4.886199611586761e-09,0.2398188210834143,0.0
953,0.2429696840963994,-2.698979956194947e-09,0.0,1.1752621598048183,0.31509358627457434,-2.698979956194947e-09,0.2429696840963994,0.0
954,0.24612069280890578,-1.2155357831389324e-09,0.0,1.1740026408811395,0.316386045034954,-1.2155357831389324e-09,0.24612069280890578,0.0
955,0.2492974049970985,-4.8967110366504585e-09,0.0,1.1727228971433712,0.31941246809238516,-4.8967110366504585e-09,0.2492974049970985,0.0
956,0.2525089421707535,-1.5122854080118486e-09,0.0,1.1714189301763824,0.3215081053606503,-1.5122854080118486e-09,0.2525089421707535,0.0
957,0.2557275671043115,5.013849918578117e-09,0.0,1.1701017701525813,0.32159048775970145,5.013849918578117e-09,0.2557275671043115,0.0
958,0.2589407519259475,6.436284838429174e-11,0.0,1.1687765151511709,0.3209564358116507,6.436284838429174e-11,0.2589407519259475,0.0
959,0.2621466958205445,1.838347585270128e-09,0.0,1.1674439397904808,0.3201528374569579,1.838347585270128e-09,0.2621466958205445,0.0
960,0.26534380867508667,2.5119125390826724e-09,0.0,1.1661047437721097,0.3192204845208574,2.5119125390826724e-09,0.26534380867508667,0.0
961,0.26853110551096165,-4.048940405176893e-09,0.0,1.164759397669057,0.31822928501012426,-4.048940405176893e-09,0.26853110551096165,0.0
962,0.27170839437528915,-1.395879967169833e-09,0.0,1.1634080346968727,0.3172564623289381,-1.395879967169833e-09,0.27170839437528915,0.0
963,0.2748762347575404,1.51963025496471e-09,0.0,1.1620504790343815,0.31637443065822834,1.51963025496471e-09,0.2748762347575404,0.0
964,0.2780358829884537,2.6636305661131843e-09,0.0,1.1606862501665982,0.3156382626268883,2.6636305661131843e-09,0.2780358829884537,0.0
965,0.2811890000100782,5.359173688157526e-09,0.0,1.1593146577116533,0.31507349439022503,5.359173688157526e-09,0.2811890000100782,0.0
966,0.2843373528762582,1.8170163429420683e-09,0.0,1.157934952267465,0.3146722474503816,1.8170163429420683e-09,0.2843373528762582,0.0
967,0.2874824449590858,-2.6212643167156102e-11,0.0,1.1565464840979183,0.314392880336703,-2.6212643167156102e-11,0.2874824449590858,0.0
968,0.2906252104829923,-4.349313853513337e-09,0.0,1.155148825118231,0.31416898788852454,-4.349313853513337e-09,0.2906252104829923,0.0
969,0.2937658247168563,-7.717755684533145e-09,0.0,1.153741880567318,0.31392427228582875,-7.717755684533145e-09,0.2937658247168563,0.0
970,0.29690369592870886,1.4092721434266764e-10,0.0,1.1523258955034887,0.31358575641555475,1.4092721434266764e-10,0.29690369592870886,0.0
971,0.3000375398451674,1.0203765332672532e-09,0.0,1.1509014514385059,0.31310056902412453,1.0203765332672532e-09,0.3000375398451674,0.0
972,0.30316570730919135,-3.5698951017515412e-09,0.0,1.1494693212129927,0.31809369453710823,-3.5698951017515412e-09,0.30316570730919135,0.0
973,0.30639941373590956,2.879172178449352e-10,0.0,1.1479778927830606,0.345929189452196,2.879172178449352e-10,0.30639941373590956,0.0
974,0.31008429109823527,8.481298996443343e-10,0.0,1.1462643492016629,0.3865622038238148,8.481298996443343e-10,0.31008429109823527,0.0
975,0.31413065781238586,-2.8134927720913083e-09,0.0,1.1443657036510946,0.40502833557189144,-2.8134927720913083e-09,0.31413065781238586,0.0
976,0.3181848578096731,5.070321024147617e-09,0.0,1.1424458087755784,0.4045966347903579,5.070321024147617e-09,0.3181848578096731,0.0
977,0.322222590508193,4.254455149288461e-09,0.0,1.1405161678741935,0.4030165658537893,4.254455149288461e-09,0.322222590508193,0.0
978,0.3262451891267489,-3.849868118743771e-09,0.0,1.1385762664428096,0.40160163726786213,-3.849868118743771e-09,0.3262451891267489,0.0
979,0.33025462325355026,3.4967370110550178e-09,0.0,1.1366252490800821,0.4003970094364845,3.4967370110550178e-09,0.33025462325355026,0.0
980,0.33425312931547857,1.027661408747882e-08,0.0,1.1346620924032034,0.39940465353860144,1.027661408747882e-08,0.33425312931547857,0.0
981,0.3382427163243223,2.617915662028736e-09,0.0,1.1326858495646082,0.3985815904389983,2.617915662028736e-09,0.3382427163243223,0.0
982,0.34222476112425854,-4.2350850326666745e-09,0.0,1.1306958623583792,0.3978517415338251,-4.2350850326666745e-09,0.34222476112425854,0.0
983,0.3461997511549988,-6.432800597755417e-09,0.0,1.1286918783944935,0.3971219682542798,-6.432800597755417e-09,0.3461997511549988,0.0
984,0.35016720048934413,-3.983149921005236e-09,0.0,1.1266741539087906,0.3962984048680923,-3.983149921005236e-09,0.35016720048934413,0.0
985,0.35412571925236064,4.216196641815273e-09,0.0,1.1246434136774013,0.39530138250672975,4.216196641815273e-09,0.35412571925236064,0.0
986,0.3580732281394787,4.6299392375548365e-09,0.0,1.122600751975374,0.39408259192570405,4.6299392375548365e-09,0.3580732281394787,0.0
987,0.3620073710908747,-2.3043576491410533e-09,0.0,1.1205474605330792,0.39273003926053596,-2.3043576491410533e-09,0.3620073710908747,0.0
988,0.36592782892468945,-8.966762887752111e-10,0.0,1.1184837934381817,0.39715117362273955,-8.966762887752111e-10,0.36592782892468945,0.0
989,0.3699503945633295,-3.3961229384260605e-09,0.0,1.1163481935153323,0.41081166674538094,-3.3961229384260605e-09,0.3699503945633295,0.0
990,0.37414406225959707,-6.5756128042604445e-09,0.0,1.114102069579926,0.42193246323808664,-6.5756128042604445e-09,0.37414406225959707,0.0
991,0.37838904382809124,-2.97209434840795e-09,0.0,1.1118077739604948,0.42349855877683584,-2.97209434840795e-09,0.37838904382809124,0.0
992,0.3826140334351338,-1.4540406656493587e-09,0.0,1.109503443983766,0.4215947042394974,-1.4540406656493587e-09,0.3826140334351338,0.0
993,0.3868209379128812,-3.97605554036673e-09,0.0,1.1071881945991482,0.4198989577335388,-3.97605554036673e-09,0.3868209379128812,0.0
994,0.39101201258980456,-3.6882017162565006e-09,0.0,1.1048608999460394,0.41842769161929694,-3.6882017162565006e-09,0.39101201258980456,0.0
995,0.39518949174526713,9.75400316072239e-10,0.0,1.1025204087877316,0.41715584396293526,9.75400316072239e-10,0.39518949174526713,0.0
996,0.39935512946906326,6.282574932514606e-09,0.0,1.100165796916966,0.4160093247361024,6.282574932514606e-09,0.39935512946906326,0.0
997,0.4035096782399892,3.0895981051326515e-09,0.0,1.0977966736139453,0.4148888528756389,3.0895981051326515e-09,0.4035096782399892,0.0
998,0.40765290652657604,-1.343035405110271e-10,0.0,1.0954132053512997,0.4136981042626192,-1.343035405110271e-10,0.40765290652657604,0.0
999,0.41178364032524156,5.023812837956498e-09,0.0,1.0930161137075094,0.4123495122707266,5.023812837956498e-09,0.41178364032524156,0.0
1000,0.4158998967719906,2.053347603059308e-09,0.0,1.0906066193389037,0.41078334450863896,2.053347603059308e-09,0.4158998967719906,0.0
1001,0.41999930721541434,2.816479632850033e-09,0.0,1.0881862006162806,0.40898217969855544,2.816479632850033e-09,0.41999930721541434,0.0
1002,0.4240795403659617,2.6341721304223853e-09,0.0,1.0857563690950318,0.40696642298128916,2.6341721304223853e-09,0.4240795403659617,0.0
1003,0.4281386356750401,-4.868544400959962e-09,0.0,1.0833184707000016,0.4047951455004889,-4.868544400959962e-09,0.4281386356750401,0.0
1004,0.43217544327597146,-2.9392326628130405e-09,0.0,1.080873387598244,0.40255953730092275,-2.9392326628130405e-09,0.43217544327597146,0.0
1005,0.4361898264210586,-2.848591140747203e-09,0.0,1.078421398110306,0.40035508082560956,-2.848591140747203e-09,0.4361898264210586,0.0
1006,0.44018254489248365,-8.07557906656875e-09,0.0,1.0759622339456612,0.3982710088926783,-8.07557906656875e-09,0.44018254489248365,0.0
1007,0.44415524659891215,-4.708694989474793e-09,0.0,1.0734950641524217,0.3963778213928376,-4.708694989474793e-09,0.44415524659891215,0.0
1008,0.4481101013203404,-3.0092137670578722e-09,0.0,1.0710186970258615,0.39470049531937224,-3.0092137670578722e-09,0.4481101013203404,0.0
1009,0.4520492565052996,-2.5960517069378852e-09,0.0,1.068531900116065,0.39322103471094716,-2.5960517069378852e-09,0.4520492565052996,0.0
1010,0.45597452201455935,5.346617815149557e-09,0.0,1.066033614372717,0.3918873264656314,5.346617815149557e-09,0.45597452201455935,0.0
1011,0.4598870030346122,4.885749110838944e-09,0.0,1.0635232090205922,0.39061502193721565,4.885749110838944e-09,0.4598870030346122,0.0
1012,0.46378682245330366,-2.7368797228533026e-09,0.0,1.0610006552498112,0.3893044985017219,-2.7368797228533026e-09,0.46378682245330366,0.0
1013,0.46767309300464666,-2.852582503543033e-09,0.0,1.058466584552765,0.3878670892871888,-2.852582503543033e-09,0.46767309300464666,0.0
1014,0.47154416423904744,1.8020017977793401e-09,0.0,1.055922159100986,0.3862426741172792,1.8020017977793401e-09,0.47154416423904744,0.0
1015,0.47539794648699224,5.976537764684764e-09,0.0,1.0533688524670883,0.38440181226643555,5.976537764684764e-09,0.47539794648699224,0.0
1016,0.47923220048437615,-2.7281743530949143e-10,0.0,1.050808296761518,0.38235098716311866,-2.7281743530949143e-10,0.47923220048437615,0.0
1017,0.4830449662302546,-7.324332584879301e-09,0.0,1.0482419818922721,0.3801393460093422,-7.324332584879301e-09,0.4830449662302546,0.0
1018,0.486834987404563,-1.956379030998434e-09,0.0,1.0456709490857472,0.37784360111119963,-1.956379030998434e-09,0.486834987404563,0.0
1019,0.4906018382524786,5.111134043778165e-09,0.0,1.0430957088003248,0.3755513575291497,5.111134043778165e-09,0.4906018382524786,0.0
1020,0.494346014555146,4.255615471127072e-09,0.0,1.040516137242637,0.3733526348681543,4.255615471127072e-09,0.494346014555146,0.0
1021,0.4980688909498417,-2.3877164134766815e-10,0.0,1.0379314866535005,0.37131717150836463,-2.3877164134766815e-10,0.4980688909498417,0.0
1022,0.5017723579853133,5.204065040009809e-09,0.0,1.0353406247737715,0.3887450817721877,5.204065040009809e-09,0.5017723579853133,0.0
1023,0.5058437925852854,6.0946172691922484e-09,0.0,1.0324696498366932,0.44544095601789513,6.0946172691922484e-09,0.5058437925852854,0.0
1024,0.5106811771056712,-1.9983482646424022e-09,0.0,1.0290275039357546,0.5024726200322682,-1.9983482646424022e-09,0.5106811771056712,0.0
1025,0.5158932449859308,-7.423837114495235e-09,0.0,1.0252803960426566,0.5196504266744117,-7.423837114495235e-09,0.5158932449859308,0.0
1026,0.5210741856391594,-6.00599830979931e-09,0.0,1.0215156778679413,0.5164970304376293,-6.00599830979931e-09,0.5210741856391594,0.0
1027,0.5262231855946834,-1.4033240819388837e-09,0.0,1.017734237273594,0.5132053646479395,-1.4033240819388837e-09,0.5262231855946834,0.0
1028,0.5313382929321182,-5.3197756616496505e-09,0.0,1.0139378390263183,0.5096858357486023,-5.3197756616496505e-09,0.5313382929321182,0.0
1029,0.5364169023096554,-5.994734680880853e-09,0.0,1.0101287997625448,0.5058867901252428,-5.994734680880853e-09,0.5364169023096554,0.0
1030,0.5414560287346231,-1.5051544871580447e-09,0.0,1.0063097874622042,0.5018009060419992,-1.5051544871580447e-09,0.5414560287346231,0.0
1031,0.5464529204304954,1.0127748500954326e-09,0.0,1.002483394802896,0.49748610084680567,1.0127748500954326e-09,0.5464529204304954,0.0
1032,0.5514057507515592,4.021702804113403e-09,0.0,0.9986516032234728,0.4930365960862104,4.021702804113403e-09,0.5514057507515592,0.0
1033,0.5563136523522196,6.613023323387424e-10,0.0,0.9948156955959891,0.4885616844497176,6.613023323387424e-10,0.5563136523522196,0.0
1034,0.5611769844405535,-1.6419289261548897e-09,0.0,0.9909760007149045,0.4841809235681116,-1.6419289261548897e-09,0.5611769844405535,0.0
1035,0.5659972708235819,2.0938800970871085e-09,0.0,0.9871319029169834,0.4799963529092788,2.0938800970871085e-09,0.5659972708235819,0.0
1036,0.5707769114987391,-5.145536774442405e-10,0.0,0.9832820494012623,0.476069625804032,-5.145536774442405e-10,0.5707769114987391,0.0
1037,0.5755186633396625,-9.418926472104516e-10,0.0,0.9794247230971356,0.4724100694717792,-9.418926472104516e-10,0.5755186633396625,0.0
1038,0.5802251128881747,2.226866496757296e-09,0.0,0.9755582425117093,0.46897568397069045,2.226866496757296e-09,0.5802251128881747,0.0
1039,0.5848981770190763,-2.9555168173933666e-09,0.0,0.9716814131455698,0.4656787971785703,-2.9555168173933666e-09,0.5848981770190763,0.0
1040,0.5895386888317461,-3.46766827752365e-09,0.0,0.9677938883535137,0.4624134406094216,-3.46766827752365e-09,0.5895386888317461,0.0
1041,0.5941464458312647,2.933256929016359e-09,0.0,0.9638961813107036,0.4590682130300894,2.933256929016359e-09,0.5941464458312647,0.0
1042,0.5987200530923479,1.7049790052015013e-09,0.0,0.9599898393116885,0.4555452865727172,1.7049790052015013e-09,0.5987200530923479,0.0
1043,0.6032573515627191,-2.0854086790755844e-09,0.0,0.9560771225892934,0.45179342194279215,-2.0854086790755844e-09,0.6032573515627191,0.0
1044,0.6077559215312037,3.4882307320405204e-09,0.0,0.9521606006312698,0.44780021649218904,3.4882307320405204e-09,0.6077559215312037,0.0
1045,0.6122133558925629,6.974415850402593e-09,0.0,0.9482428815596355,0.44359045185805024,6.974415850402593e-09,0.6122133558925629,0.0
1046,0.6166277305683647,5.922665552438033e-10,0.0,0.9443262408150922,0.4392376987683022,5.922665552438033e-10,0.6166277305683647,0.0
1047,0.6209981098679289,-3.3540254601449604e-09,0.0,0.9404121668810932,0.43484679530580994,-3.3540254601449604e-09,0.6209981098679289,0.0
1048,0.6253246664744809,1.564873008952361e-09,0.0,0.9365011387726521,0.4305225559513959,1.564873008952361e-09,0.6253246664744809,0.0
1049,0.6296085609869568,1.6988899315117933e-09,0.0,0.9325927371224944,0.42635638038976964,1.6988899315117933e-09,0.6296085609869568,0.0
1050,0.6338517940822763,-7.861228029648615e-09,0.0,0.9286857335512692,0.422416130967207,-7.861228029648615e-09,0.6338517940822763,0.0
1051,0.638056883606301,-4.1209672341224746e-09,0.0,0.924778354328146,0.4187278356926949,-4.1209672341224746e-09,0.638056883606301,0.0
1052,0.6422263507961302,-5.261312038817856e-09,0.0,0.9208687598528178,0.41526407852772174,-5.261312038817856e-09,0.6422263507961302,0.0
1053,0.6463621651768554,-4.403089740034893e-09,0.0,0.9169555217232459,0.4119558639176901,-4.403089740034893e-09,0.6463621651768554,0.0
1054,0.650465468074484,-2.725447367790679e-10,0.0,0.9130379527765866,0.4087112187230346,-2.725447367790679e-10,0.650465468074484,0.0
1055,0.6545363895513161,-4.676964551753038e-09,0.0,0.9091163231222444,0.40543361089880325,-4.676964551753038e-09,0.6545363895513161,0.0
1056,0.6585741402924601,8.557736602687882e-10,0.0,0.9051917734335788,0.43521449291748504,8.557736602687882e-10,0.6585741402924601,0.0
1057,0.6632406794096658,2.7526999984983647e-09,0.0,0.900612259947935,0.552179444849743,2.7526999984983647e-09,0.6632406794096658,0.0
1058,0.669617729189455,6.108510849922588e-09,0.0,0.8942769665275457,0.6892637158467274,6.108510849922588e-09,0.669617729189455,0.0
1059,0.6770259537266003,5.82145201488693e-09,0.0,0.8868029121074384,0.7345922339073829,5.82145201488693e-09,0.6770259537266003,0.0
1060,0.6843095738676026,-4.337169373647143e-09,0.0,0.8793318068111763,0.7212291520748093,-4.337169373647143e-09,0.6843095738676026,0.0
1061,0.6914505367680965,-2.774766291735453e-09,0.0,0.8718858198733588,0.7070090624442971,-2.774766291735453e-09,0.6914505367680965,0.0
1062,0.6984497551164885,1.5873237446673016e-10,0.0,0.8644681758203446,0.6929704342544252,1.5873237446673016e-10,0.6984497551164885,0.0
1063,0.705309945453185,-7.836307616693183e-09,0.0,0.8570801251895077,0.6792755097755399,-7.836307616693183e-09,0.705309945453185,0.0
1064,0.7120352653119993,-6.012025460799819e-09,0.0,0.84972121601606,0.6660371379189567,-6.012025460799819e-09,0.7120352653119993,0.0
1065,0.7186306882115642,-2.8960296521995943e-09,0.0,0.8423898772057477,0.6533059977782807,-2.8960296521995943e-09,0.7186306882115642,0.0
1066,0.725101385267565,-2.8144671870844462e-09,0.0,0.8350840212534366,0.6410566302432918,-2.8144671870844462e-09,0.725101385267565,0.0
1067,0.73145182081643,5.605147596066118e-10,0.0,0.8278021009200639,0.6291907255022267,5.605147596066118e-10,0.73145182081643,0.0
1068,0.7376851997776095,-3.1415918755328676e-09,0.0,0.8205437815405306,0.6175707192849933,-3.1415918755328676e-09,0.7376851997776095,0.0
1069,0.7438032352021299,-2.294514162004546e-09,0.0,0.8133103371291259,0.6060492401954887,-2.294514162004546e-09,0.7438032352021299,0.0
1070,0.7498061845815193,-3.5146113935846657e-09,0.0,0.8061047555966336,0.5944934223227893,-3.5146113935846657e-09,0.7498061845815193,0.0
1071,0.7556931036485857,-6.484907472126267e-09,0.0,0.7989315355215341,0.5828067836915862,-6.484907472126267e-09,0.7556931036485857,0.0
1072,0.761462320255351,-5.088725510415948e-09,0.0,0.7917962540246866,0.5709504089723372,-5.088725510415948e-09,0.761462320255351,0.0
1073,0.7671121118280324,-5.82137053839471e-10,0.0,0.7847047033214583,0.5589465398179505,-5.82137053839471e-10,0.7671121118280324,0.0
