time_s,cx,cy,cz,theta,bed_FB,FB_group,bed_LR,bed_height,bed_spread,x_lr,y_fb,z_height,cy_smooth,cy_speed,zone,obj_cx,obj_cy,obj_cz,obj_spread
12.55,0.0,0.9999999180155796,1.2612987729158368e-08,1.5707963267948966,0.9999999180131628,0.9999999243220736,0.0,2.5226718765646823e-08,0.00040493659782002075,0.0,0.9999999180155796,1.2612987729158368e-08,0.9999999180051892,4.181743840092622e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.56,0.0,0.99999991806128,1.2605956933456862e-08,1.5707963267948966,0.999999918057007,0.9999999243642584,0.0,2.521322826006248e-08,0.00040482832914380605,0.0,0.99999991806128,1.2605956933456862e-08,0.9999999180426068,2.9480251573232863e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.57,0.0,0.999999918087573,1.2601911846804496e-08,1.5707963267948966,0.9999999180822458,0.999999924388529,0.0,2.520546249652313e-08,0.00040476599665998264,0.0,0.999999918087573,1.2601911846804496e-08,0.9999999180641496,1.1571965607970471e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.58,0.0,0.9999999180895324,1.2601610421014306e-08,1.5707963267948966,0.9999999180841221,0.9999999243903376,0.0,2.5204885190637966e-08,0.0004047613626370073,0.0,0.9999999180895324,1.2601610421014306e-08,0.9999999180657506,-8.520073535578375e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.59,0.0,0.9999999180667828,1.2605110371798183e-08,1.5707963267948966,0.999999918062283,0.999999924369338,0.0,2.5211604908848006e-08,0.0004048152996763086,0.0,0.9999999180667828,1.2605110371798183e-08,0.9999999180471096,-2.700351053874783e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.6,0.0,0.9999999180235848,1.2611756206000964e-08,1.5707963267948966,0.9999999180208434,0.9999999243294628,0.0,2.5224355564054157e-08,0.0004049176331039151,0.0,0.9999999180235848,1.2611756206000964e-08,0.9999999180117436,-4.0387249100604095e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.61,0.0,0.9999999179680747,1.2620296210809105e-08,1.5707963267948966,0.9999999179676269,0.9999999242782228,0.0,2.524072987589208e-08,0.0004050490260359389,0.0,0.9999999179680747,1.2620296210809105e-08,0.999999917966335,-4.612787929403339e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.62,0.0,0.9999999179107434,1.2629116413274096e-08,1.5707963267948966,0.9999999179127105,0.9999999242253016,0.0,2.5257627224688576e-08,0.0004051845889709476,0.0,0.9999999179107434,1.2629116413274096e-08,0.9999999179194878,-4.311662138434258e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.63,0.0,0.9999999178624897,1.2636540076752749e-08,1.5707963267948966,0.9999999178665301,0.9999999241807596,0.0,2.5271836582181584e-08,0.00040529856571358997,0.0,0.9999999178624897,1.2636540076752749e-08,0.9999999178801018,-3.190531172592159e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.64,0.0,0.9999999178325464,1.2641146753859411e-08,1.5707963267948966,0.9999999178378886,0.9999999241531196,0.0,2.5280649321148857e-08,0.0004053692451793567,0.0,0.9999999178325464,1.2641146753859411e-08,0.9999999178556772,-1.461358811738478e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.65,0.0,0.9999999178266544,1.2642053160565531e-08,1.5707963267948966,0.9999999178322563,0.9999999241476812,0.0,2.528238235320536e-08,0.0004053831434827125,0.0,0.9999999178266544,1.2642053160565531e-08,0.9999999178508746,5.466849195556732e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.66,0.0,0.9999999178459524,1.2639084262205928e-08,1.5707963267948966,0.9999999178507105,0.9999999241654944,0.0,2.5276704094753877e-08,0.0004053376047957597,0.0,0.9999999178459524,1.2639084262205928e-08,0.9999999178666108,2.4503565843048132e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.67,0.0,0.9999999178867304,1.2632810692494816e-08,1.5707963267948966,0.9999999178897242,0.999999924203136,0.0,2.5264699926458014e-08,0.00040524132325669174,0.0,0.9999999178867304,1.2632810692494816e-08,0.9999999178998816,3.886702071298487e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.68,0.0,0.9999999179411714,1.2624435207816762e-08,1.5707963267948966,0.9999999179418507,0.9999999242533888,0.0,2.5248660994005307e-08,0.00040511265869847446,0.0,0.9999999179411714,1.2624435207816762e-08,0.999999917944345,4.583067259034124e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.69,0.0,0.9999999179988998,1.2615553895933731e-08,1.5707963267948966,0.9999999179971714,0.9999999243066768,0.0,2.523163926108074e-08,0.00040497608310787354,0.0,0.9999999179988998,1.2615553895933731e-08,0.9999999179915432,4.408912124276298e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.7,0.0,0.9999999180489708,1.2607850668359891e-08,1.5707963267948966,0.9999999180451934,0.999999924352896,0.0,2.5216863271039495e-08,0.00040485750382608177,0.0,0.9999999180489708,1.2607850668359891e-08,0.9999999180325232,3.3994862480568604e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.71,0.0,0.9999999180819432,1.2602778011202366e-08,1.5707963267948966,0.9999999180768383,0.999999924383332,0.0,2.520712638417665e-08,0.00040477935247377355,0.0,0.9999999180819432,1.2602778011202366e-08,0.9999999180595328,1.7474244273785187e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.72,0.0,0.9999999180916316,1.2601287480689732e-08,1.5707963267948966,0.9999999180861389,0.9999999243922753,0.0,2.520426466111958e-08,0.0004047563816265043,0.0,0.9999999180916316,1.2601287480689732e-08,0.9999999180674716,-2.345290628369412e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.73,0.0,0.9999999180762194,1.2603658571031136e-08,1.5707963267948966,0.9999999180713429,0.9999999243780486,0.0,2.5208817229569625e-08,0.00040479292439624456,0.0,0.9999999180762194,1.2603658571031136e-08,0.9999999180548422,-2.1722179610605963e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.74,0.0,0.9999999180385938,1.2609447126110005e-08,1.5707963267948966,0.9999999180352379,0.9999999243433172,0.0,2.5219926441406137e-08,0.00040488208790748003,0.0,0.9999999180385938,1.2609447126110005e-08,0.9999999180240272,-3.6997516161818567e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.75,0.0,0.999999917985823,1.2617565699115552e-08,1.5707963267948966,0.9999999179846357,0.9999999242946058,0.0,2.5235496383180473e-08,0.0004050070335568454,0.0,0.999999917985823,1.2617565699115552e-08,0.9999999179808472,-4.527572761148235e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.76,0.0,0.9999999179278684,1.2626481780612044e-08,1.5707963267948966,0.999999917929109,0.9999999242411092,0.0,2.5252581462625987e-08,0.0004051441110310493,0.0,0.9999999179278684,1.2626481780612044e-08,0.999999917933476,-4.497080485776905e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.77,0.0,0.9999999178757312,1.2634502934101236e-08,1.5707963267948966,0.9999999178791993,0.9999999241929824,0.0,2.5267938318935478e-08,0.0004052672987069978,0.0,0.9999999178757312,1.2634502934101236e-08,0.9999999178909056,-3.6118774637827747e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.78,0.0,0.9999999178393634,1.2640097973117228e-08,1.5707963267948966,0.9999999178444102,0.9999999241594122,0.0,2.5278642686056406e-08,0.00040535315232145363,0.0,0.9999999178393634,1.2640097973117228e-08,0.9999999178612384,-2.038763602385529e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.79,0.0,0.9999999178257426,1.2642193417698622e-08,1.5707963267948966,0.9999999178313832,0.9999999241468396,0.0,2.52826509899588e-08,0.0004053852978307255,0.0,0.9999999178257426,1.2642193417698622e-08,0.9999999178501304,-7.676081992258331e-11,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.8,0.0,0.9999999178374862,1.2640386758767015e-08,1.5707963267948966,0.9999999178426099,0.9999999241576796,0.0,2.527919661856099e-08,0.0004053575948018056,0.0,0.9999999178374862,1.2640386758767015e-08,0.9999999178597032,1.899974622077138e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.81,0.0,0.9999999178723288,1.2635026377556182e-08,1.5707963267948966,0.9999999178759436,0.9999999241898416,0.0,2.5268940093524508e-08,0.0004052753338341337,0.0,0.9999999178723288,1.2635026377556182e-08,0.9999999178881298,3.514233348766993e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.82,0.0,0.9999999179235944,1.2627139315831824e-08,1.5707963267948966,0.9999999179250197,0.9999999242371642,0.0,2.525383974769802e-08,0.00040515420543225277,0.0,0.9999999179235944,1.2627139315831824e-08,0.9999999179299878,4.4590053871473864e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.83,0.0,0.9999999179814968,1.2618231269007156e-08,1.5707963267948966,0.9999999179804899,0.9999999242906124,0.0,2.5236771997989613e-08,0.0004050172690711255,0.0,0.9999999179814968,1.2618231269007156e-08,0.99999991797731,4.556249821874303e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.84,0.0,0.9999999180350329,1.2609994951756828e-08,1.5707963267948966,0.9999999180318222,0.9999999243400304,0.0,2.5220977405687714e-08,0.00040489052241561596,0.0,0.9999999180350329,1.2609994951756828e-08,0.9999999180211128,3.789613067795017e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.85,0.0,0.9999999180740972,1.260398502931926e-08,1.5707963267948966,0.999999918069304,0.99999992437609,0.0,2.5209444533222504e-08,0.00040479795950496185,0.0,0.9999999180740972,1.260398502931926e-08,0.9999999180531022,2.3060942044850208e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.86,0.0,0.9999999180913428,1.2601331867742466e-08,1.5707963267948966,0.9999999180858608,0.9999999243920088,0.0,2.5204350166250026e-08,0.00040475706797809044,0.0,0.9999999180913428,1.2601331867742466e-08,0.9999999180672346,3.870792575355608e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.87,0.0,0.9999999180835416,1.2602532067667145e-08,1.5707963267948966,0.9999999180783736,0.9999999243848076,0.0,2.520665391287427e-08,0.0004047755600316385,0.0,0.9999999180835416,1.2602532067667145e-08,0.9999999180608438,-1.604966159973742e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.88,0.0,0.9999999180521586,1.2607360207845812e-08,1.5707963267948966,0.9999999180482532,0.9999999243558388,0.0,2.5215921747680718e-08,0.0004048499472580454,0.0,0.9999999180521586,1.2607360207845812e-08,0.9999999180351352,-3.2940317140628395e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.89,0.0,0.9999999180030786,1.261491099660482e-08,1.5707963267948966,0.9999999180011787,0.999999924310534,0.0,2.5230406181461144e-08,0.000404966188285074,0.0,0.9999999180030786,1.261491099660482e-08,0.9999999179949632,-4.360445338136287e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.9,0.0,0.9999999179455548,1.262376078775204e-08,1.5707963267948966,0.9999999179460487,0.9999999242574352,0.0,2.524736928769856e-08,0.00040510229553996355,0.0,0.9999999179455548,1.262376078775204e-08,0.9999999179479264,-4.600902991924727e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.91,0.0,0.9999999178904816,1.2632233612007629e-08,1.5707963267948966,0.9999999178933153,0.9999999242065984,0.0,2.526359495686033e-08,0.0004052324599638597,0.0,0.9999999178904816,1.2632233612007629e-08,0.9999999179029452,-3.967698392060015e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.92,0.0,0.9999999178483582,1.2638714115830104e-08,1.5707963267948966,0.9999999178530109,0.9999999241677152,0.0,2.5275996289523253e-08,0.0004053319281007385,0.0,0.9999999178483582,1.2638714115830104e-08,0.9999999178685725,-2.579242375233548e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.93,0.0,0.9999999178272516,1.2641961345944332e-08,1.5707963267948966,0.9999999178328259,0.999999924148232,0.0,2.528220707494316e-08,0.0004053817378256034,0.0,0.9999999178272516,1.2641961345944332e-08,0.9999999178513602,-6.98929802922521e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.94,0.0,0.9999999178312156,1.2641351419265961e-08,1.5707963267948966,0.9999999178366181,0.9999999241518917,0.0,2.5281040273469665e-08,0.00040537238050328874,0.0,0.9999999178312156,1.2641351419265961e-08,0.999999917854594,1.3147871680274648e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.95,0.0,0.9999999178594936,1.2637001004880296e-08,1.5707963267948966,0.9999999178636625,0.999999924177994,0.0,2.527271886730252e-08,0.00040530564210284194,0.0,0.9999999178594936,1.2637001004880296e-08,0.999999917877656,3.077588184297042e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.96,0.0,0.9999999179066502,1.262974613586548e-08,1.5707963267948966,0.999999917908792,0.9999999242215232,0.0,2.5258832895636847e-08,0.00040519426070309214,0.0,0.9999999179066502,1.262974613586548e-08,0.9999999179161456,4.253802865505918e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.97,0.0,0.999999917963668,1.2620974152882761e-08,1.5707963267948966,0.9999999179634034,0.9999999242741552,0.0,2.5242029394709606e-08,0.00040505945270397705,0.0,0.999999917963668,1.2620974152882761e-08,0.999999917962732,4.620892557483103e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.98,0.0,0.9999999180197,1.26123538608225e-08,1.5707963267948966,0.9999999180171174,0.9999999243258768,0.0,2.522550202200034e-08,0.0004049268335067385,0.0,0.9999999180197,1.26123538608225e-08,0.9999999180085636,4.1111447579567084e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
12.99,0.0,0.9999999180641485,1.2605515636515436e-08,1.5707963267948966,0.9999999180597587,0.9999999243669062,0.0,2.52123815988658e-08,0.0004048215336370584,0.0,0.9999999180641485,1.2605515636515436e-08,0.9999999180449548,2.82318612931931e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.0,0.0,0.9999999180886504,1.2601746111174472e-08,1.5707963267948966,0.9999999180832752,0.9999999243895232,0.0,2.5205145769720058e-08,0.00040476345430460645,0.0,0.9999999180886504,1.2601746111174472e-08,0.9999999180650272,1.0018763596519875e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.01,0.0,0.9999999180886078,1.2601752663239988e-08,1.5707963267948966,0.9999999180832341,0.999999924389484,0.0,2.5205158406379495e-08,0.0004047635557381973,0.0,0.9999999180886078,1.2601752663239988e-08,0.9999999180649924,-1.0085043911089995e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.02,0.0,0.9999999180640295,1.2605533907554504e-08,1.5707963267948966,0.999999918059644,0.9999999243667969,0.0,2.5212416847333596e-08,0.0004048218165506233,0.0,0.9999999180640295,1.2605533907554504e-08,0.9999999180448572,-2.828542955413127e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.03,0.0,0.9999999180195264,1.261238055749642e-08,1.5707963267948966,0.9999999180169511,0.9999999243257168,0.0,2.5225553147802905e-08,0.0004049272437922411,0.0,0.9999999180195264,1.261238055749642e-08,0.9999999180084216,-4.1141978712744284e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.04,0.0,0.9999999179634712,1.2621004400107322e-08,1.5707963267948966,0.9999999179632167,0.9999999242739736,0.0,2.5242086768619467e-08,0.000405059913039777,0.0,0.9999999179634712,1.2621004400107322e-08,0.9999999179625731,-4.621114602088028e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.05,0.0,0.9999999179064726,1.2629773438791972e-08,1.5707963267948966,0.9999999179086208,0.9999999242213594,0.0,2.5258885534782428e-08,0.00040519468296527786,0.0,0.9999999179064726,1.2629773438791972e-08,0.9999999179159992,-4.2511383302468175e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.06,0.0,0.9999999178593656,1.263702069121284e-08,1.5707963267948966,0.9999999178635391,0.999999924177876,0.0,2.5272756828320572e-08,0.0004053059465692528,0.0,0.9999999178593656,1.263702069121284e-08,0.9999999178775504,-3.0724978117291353e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.07,0.0,0.9999999178311608,1.264135989431588e-08,1.5707963267948966,0.9999999178365659,0.9999999241518406,0.0,2.5281056276277813e-08,0.00040537250884067785,0.0,0.9999999178311608,1.264135989431588e-08,0.9999999178545492,-1.308309016678777e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.08,0.0,0.9999999178272816,1.2641956688257064e-08,1.5707963267948966,0.9999999178328542,0.99999992414826,0.0,2.528219834365832e-08,0.00040538166780437263,0.0,0.9999999178272816,1.2641956688257064e-08,0.9999999178513842,7.055300788039175e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.09,0.0,0.999999917848466,1.2638697551744918e-08,1.5707963267948966,0.9999999178531137,0.9999999241678148,0.0,2.5275964688953222e-08,0.00040533167465966146,0.0,0.999999917848466,1.2638697551744918e-08,0.99999991786866,2.5847934903566742e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.1,0.0,0.9999999178906472,1.26322081435856e-08,1.5707963267948966,0.9999999178934739,0.9999999242067512,0.0,2.526354616233388e-08,0.0004052320685647874,0.0,0.9999999178906472,1.26322081435856e-08,0.99999991790308,3.971167839011969e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.11,0.0,0.9999999179457444,1.2623731661006496e-08,1.5707963267948966,0.9999999179462331,0.99999992425761,0.0,2.5247312579412574e-08,0.0004051018405725748,0.0,0.9999999179457444,1.2623731661006496e-08,0.9999999179480832,4.6015524723941326e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.12,0.0,0.9999999180032608,1.261488293114167e-08,1.5707963267948966,0.9999999180013526,0.9999999243107024,0.0,2.5230352699582945e-08,0.0004049657591169359,0.0,0.9999999180032608,1.261488293114167e-08,0.9999999179951112,4.358102767554328e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.13,0.0,0.999999918052298,1.26073387644885e-08,1.5707963267948966,0.999999918048383,0.9999999243559674,0.0,2.5215881820305958e-08,0.0004048496268052017,0.0,0.999999918052298,1.26073387644885e-08,0.9999999180352452,3.289207795020843e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.14,0.0,0.9999999180836052,1.2602522289281093e-08,1.5707963267948966,0.9999999180784341,0.9999999243848664,0.0,2.5206635245347128e-08,0.00040477541019352337,0.0,0.9999999180836052,1.2602522289281093e-08,0.9999999180608952,1.5985879286972702e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.15,0.0,0.9999999180913184,1.2601335588119269e-08,1.5707963267948966,0.9999999180858404,0.9999999243919866,0.0,2.5204356390144163e-08,0.00040475711794120384,0.0,0.9999999180913184,1.2601335588119269e-08,0.9999999180672172,-3.938516179857743e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.16,0.0,0.999999918073994,1.2604000928512213e-08,1.5707963267948966,0.9999999180692063,0.9999999243759944,0.0,2.5209474638713638e-08,0.00040479820115263155,0.0,0.999999918073994,1.2604000928512213e-08,0.9999999180530182,-2.311928426479426e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.17,0.0,0.99999991803487,1.2610019995282897e-08,1.5707963267948966,0.9999999180316654,0.9999999243398802,0.0,2.522102563483521e-08,0.00040489090948149693,0.0,0.99999991803487,1.2610019995282897e-08,0.9999999180209784,-3.7933989283089894e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.18,0.0,0.9999999179813034,1.261826104619349e-08,1.5707963267948966,0.9999999179803032,0.9999999242904336,0.0,2.523682943770962e-08,0.0004050177299652982,0.0,0.9999999179813034,1.261826104619349e-08,0.9999999179771504,-4.557371147129174e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.19,0.0,0.9999999179234066,1.2627168230041058e-08,1.5707963267948966,0.9999999179248368,0.9999999242369906,0.0,2.5253896016408926e-08,0.0004051546568328736,0.0,0.9999999179234066,1.2627168230041058e-08,0.9999999179298312,-4.457262336998724e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.2,0.0,0.9999999178721772,1.2635049617497952e-08,1.5707963267948966,0.9999999178757979,0.9999999241897022,0.0,2.526898491551415e-08,0.000405275693339474,0.0,0.9999999178721772,1.2635049617497952e-08,0.999999917888005,-3.509864621165093e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.21,0.0,0.9999999178373978,1.2640400337201438e-08,1.5707963267948966,0.999999917842529,0.999999924157598,0.0,2.5279221530325093e-08,0.00040535779458685363,0.0,0.9999999178373978,1.2640400337201438e-08,0.9999999178596338,-1.89377957759973e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.22,0.0,0.9999999178257398,1.2642193905306118e-08,1.5707963267948966,0.9999999178313824,0.9999999241468368,0.0,2.528265123227565e-08,0.0004053852997705225,0.0,0.9999999178257398,1.2642193905306118e-08,0.9999999178501294,8.358869152402804e-11,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.23,0.0,0.9999999178394476,1.2640084990779421e-08,1.5707963267948966,0.9999999178444894,0.99999992415949,0.0,2.52786183152773e-08,0.0004053529568666693,0.0,0.9999999178394476,1.2640084990779421e-08,0.9999999178613056,2.044953095747814e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.24,0.0,0.9999999178758846,1.2634479320770833e-08,1.5707963267948966,0.9999999178793436,0.9999999241931242,0.0,2.5267893997813524e-08,0.000405266943208361,0.0,0.9999999178758846,1.2634479320770833e-08,0.9999999178910284,3.616229538039306e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.25,0.0,0.9999999179280584,1.2626452582014852e-08,1.5707963267948966,0.9999999179292903,0.9999999242412844,0.0,2.5252525751550515e-08,0.0004051436640953026,0.0,0.9999999179280584,1.2626452582014852e-08,0.9999999179336302,4.49872361585335e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.26,0.0,0.9999999179860122,1.2617536608923264e-08,1.5707963267948966,0.9999999179848184,0.9999999242947804,0.0,2.5235440151122105e-08,0.000405006582349542,0.0,0.9999999179860122,1.2617536608923264e-08,0.999999917981003,4.526240493518685e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.27,0.0,0.999999918038748,1.2609423401813329e-08,1.5707963267948966,0.9999999180353873,0.9999999243434596,0.0,2.5219880443289285e-08,0.0004048817187467671,0.0,0.999999918038748,1.2609423401813329e-08,0.999999918024155,3.6957381599478363e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.28,0.0,0.9999999180763112,1.2603644406790488e-08,1.5707963267948966,0.9999999180714308,0.9999999243781336,0.0,2.5208790122531442e-08,0.00040479270681622416,0.0,0.9999999180763112,1.2603644406790488e-08,0.9999999180549176,2.16631157456959e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.29,0.0,0.9999999180916443,1.2601285468452828e-08,1.5707963267948966,0.9999999180861497,0.9999999243922872,0.0,2.5204261254681938e-08,0.0004047563542807034,0.0,0.9999999180916443,1.2601285468452828e-08,0.9999999180674812,2.2789548026480586e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.3,0.0,0.9999999180818726,1.2602788828157262e-08,1.5707963267948966,0.9999999180767711,0.999999924383267,0.0,2.5207146985399424e-08,0.000404779517834706,0.0,0.9999999180818726,1.2602788828157262e-08,0.9999999180594756,-1.7535528584744495e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.31,0.0,0.9999999180488304,1.2607872266784683e-08,1.5707963267948966,0.9999999180450604,0.9999999243527664,0.0,2.5216904147761724e-08,0.0004048578318954921,0.0,0.9999999180488304,1.2607872266784683e-08,0.9999999180324102,-3.4040437135729462e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.32,0.0,0.9999999179987196,1.2615581620751102e-08,1.5707963267948966,0.9999999179969973,0.9999999243065102,0.0,2.523169278227647e-08,0.0004049765125829649,0.0,0.9999999179987196,1.2615581620751102e-08,0.9999999179913948,-4.411004894677717e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.33,0.0,0.999999917940984,1.2624464022789524e-08,1.5707963267948966,0.999999917941669,0.999999924253216,0.0,2.5248716874536278e-08,0.00040511310701487225,0.0,0.999999917940984,1.2624464022789524e-08,0.99999991794419,-4.582201285074916e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.34,0.0,0.9999999178865672,1.2632835808649565e-08,1.5707963267948966,0.9999999178895699,0.9999999242029852,0.0,2.5264747386814212e-08,0.0004052417039472783,0.0,0.9999999178865672,1.2632835808649565e-08,0.9999999178997508,-3.883066090892839e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.35,0.0,0.9999999178458496,1.2639100031018976e-08,1.5707963267948966,0.9999999178506142,0.9999999241653996,0.0,2.5276733730015663e-08,0.0004053378424738372,0.0,0.9999999178458496,1.2639100031018976e-08,0.9999999178665288,-2.444655589073363e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.36,0.0,0.9999999178266336,1.2642056390183722e-08,1.5707963267948966,0.9999999178322362,0.9999999241476616,0.0,2.528238853262572e-08,0.0004053831930399632,0.0,0.9999999178266336,1.2642056390183722e-08,0.9999999178508576,-5.400013769474299e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.37,0.0,0.9999999178326096,1.2641137016994392e-08,1.5707963267948966,0.9999999178379488,0.999999924153178,0.0,2.5280630776599247e-08,0.0004053690964580316,0.0,0.9999999178326096,1.2641137016994392e-08,0.9999999178557288,1.4677037363242107e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.38,0.0,0.9999999178626278,1.2636518830809614e-08,1.5707963267948966,0.9999999178666599,0.9999999241808872,0.0,2.5271796685093344e-08,0.0004052982457168896,0.0,0.9999999178626278,1.2636518830809614e-08,0.9999999178802116,3.195305131598047e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.39,0.0,0.9999999179109232,1.262908876291664e-08,1.5707963267948966,0.9999999179128828,0.9999999242254676,0.0,2.525757416439898e-08,0.0004051841633283489,0.0,0.9999999179109232,1.262908876291664e-08,0.9999999179196348,4.313926993404493e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.4,0.0,0.9999999179682644,1.2620267047538514e-08,1.5707963267948966,0.9999999179678082,0.9999999242783978,0.0,2.524067404637962e-08,0.0004050485780902493,0.0,0.9999999179682644,1.2620267047538514e-08,0.9999999179664902,4.612121795588564e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.41,0.0,0.9999999180237488,1.2611730938601706e-08,1.5707963267948966,0.9999999180210004,0.9999999243296144,0.0,2.5224307250851395e-08,0.00040491724538757227,0.0,0.9999999180237488,1.2611730938601706e-08,0.9999999180118772,4.035394240986534e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.42,0.0,0.9999999180668866,1.2605094365185472e-08,1.5707963267948966,0.9999999180623868,0.999999924369434,0.0,2.5211572947088886e-08,0.00040481504314034106,0.0,0.9999999180668866,1.2605094365185472e-08,0.999999918047198,2.694994227780967e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.43,0.0,0.9999999180895636,1.2601605649848269e-08,1.5707963267948966,0.999999918084153,0.999999924390366,0.0,2.5204875644182492e-08,0.0004047612860086268,0.0,0.9999999180895636,1.2601605649848269e-08,0.9999999180657771,8.454681399427955e-10,front_center_mid,0.0,0.9999999999999989,0.0,0.0
13.44,0.0,0.9999999180875276,1.2601918815031485e-08,1.5707963267948966,0.9999999180821976,0.9999999243884872,0.0,2.5205477339214493e-08,0.00040476611580254413,0.0,0.9999999180875276,1.2601918815031485e-08,0.9999999180641076,-1.1636136498793803e-09,front_center_mid,0.0,0.9999999999999989,0.0,0.0
